order_item_id,order_id,product_id,quantity,item_price
OI185760,O18576,P0725,2,85.21
OI185770,O18577,P0493,3,176.66
OI185771,O18577,P0027,2,100.54
OI185772,O18577,P0366,1,176.37
OI185773,O18577,P0914,2,16.74
OI185780,O18578,P0114,2,152.48
OI185781,O18578,P0161,1,71.54
OI185782,O18578,P0832,2,170.37
OI185790,O18579,P0249,1,36.73
OI185791,O18579,P0580,2,108.84
OI185792,O18579,P0307,1,105.92
OI185793,O18579,P0204,1,90.22
OI185800,O18580,P0098,2,11.69
OI185801,O18580,P0731,1,100.41
OI185802,O18580,P0498,2,126.49
OI185803,O18580,P0085,3,63.2
OI185810,O18581,P0506,1,162.49
OI185820,O18582,P0448,3,28.3
OI185821,O18582,P0389,3,161.71
OI185822,O18582,P0150,1,22.47
OI185823,O18582,P0069,3,55.49
OI185830,O18583,P0460,3,131.62
OI185831,O18583,P0377,3,190.46
OI185832,O18583,P0764,3,151.88
OI185840,O18584,P0839,2,179.58
OI185841,O18584,P0289,1,192.19
OI185842,O18584,P0623,2,46.51
OI185850,O18585,P0950,1,157.58
OI185860,O18586,P0134,2,176.15
OI185861,O18586,P0960,3,128.19
OI185870,O18587,P0269,3,19.99
OI185871,O18587,P0002,1,193.44
OI185872,O18587,P0823,1,174.52
OI185873,O18587,P0691,3,12.89
OI185880,O18588,P0470,2,10.7
OI185881,O18588,P0088,3,161.97
OI185890,O18589,P0832,3,170.37
OI185891,O18589,P0176,1,158.09
OI185892,O18589,P0124,2,128.45
OI185893,O18589,P0385,2,170.5
OI185894,O18589,P0589,2,14.59
OI185900,O18590,P0560,2,184.01
OI185901,O18590,P0584,1,195.45
OI185902,O18590,P0634,3,68.64
OI185903,O18590,P0907,1,172.81
OI185904,O18590,P0199,3,54.96
OI185910,O18591,P0431,2,35.63
OI185911,O18591,P0445,2,68.85
OI185912,O18591,P0758,1,24.8
OI185920,O18592,P0275,2,179.76
OI185930,O18593,P0181,1,160.36
OI185931,O18593,P0694,3,142.5
OI185932,O18593,P0017,1,162.64
OI185933,O18593,P0880,3,81.47
OI185940,O18594,P0858,2,87.32
OI185941,O18594,P0643,2,53.38
OI185942,O18594,P0783,3,109.46
OI185943,O18594,P0318,1,135.56
OI185944,O18594,P0211,3,39.24
OI185950,O18595,P0724,3,76.31
OI185951,O18595,P0704,1,21.85
OI185952,O18595,P0736,3,166.84
OI185953,O18595,P0178,2,90.93
OI185960,O18596,P0770,1,178.33
OI185961,O18596,P0330,1,52.9
OI185962,O18596,P0301,1,117.29
OI185963,O18596,P0785,3,168.2
OI185970,O18597,P0207,1,11.6
OI185971,O18597,P0453,2,160.24
OI185980,O18598,P0502,3,39.06
OI185981,O18598,P0111,2,140.55
OI185982,O18598,P0639,1,193.91
OI185983,O18598,P0699,2,89.3
OI185990,O18599,P0377,2,190.46
OI185991,O18599,P0333,3,95.3
OI185992,O18599,P0470,1,10.7
OI185993,O18599,P0142,2,105.46
OI185994,O18599,P0722,3,93.67
OI186000,O18600,P0184,2,33.06
OI186001,O18600,P0152,3,21.83
OI186002,O18600,P0575,3,31.49
OI186010,O18601,P0645,1,117.08
OI186011,O18601,P0370,3,65.75
OI186012,O18601,P0057,3,185.07
OI186020,O18602,P0076,1,177.94
OI186021,O18602,P0401,1,72.27
OI186030,O18603,P0031,2,62.37
OI186031,O18603,P0491,2,75.63
OI186032,O18603,P0345,2,41.98
OI186033,O18603,P0024,3,161.61
OI186040,O18604,P0297,3,88.79
OI186041,O18604,P0411,3,69.76
OI186042,O18604,P0784,3,131.5
OI186043,O18604,P0337,1,143.94
OI186050,O18605,P0140,1,162.12
OI186051,O18605,P0993,2,98.84
OI186052,O18605,P0951,1,156.67
OI186060,O18606,P0851,2,34.39
OI186070,O18607,P0985,3,15.18
OI186071,O18607,P0291,1,70.72
OI186072,O18607,P0607,3,162.98
OI186073,O18607,P0902,3,84.51
OI186080,O18608,P0516,1,143.85
OI186090,O18609,P0132,2,74.64
OI186091,O18609,P0752,3,105.47
OI186092,O18609,P0694,1,142.5
OI186093,O18609,P0849,2,166.48
OI186100,O18610,P0654,3,107.92
OI186101,O18610,P0144,3,198.2
OI186102,O18610,P0120,2,78.12
OI186103,O18610,P0905,1,80.41
OI186110,O18611,P0489,1,88.11
OI186111,O18611,P0484,2,193.18
OI186112,O18611,P0717,3,12.56
OI186113,O18611,P0112,2,129.08
OI186114,O18611,P0128,2,90.42
OI186120,O18612,P0434,2,91.27
OI186121,O18612,P0586,1,167.14
OI186122,O18612,P0401,3,72.27
OI186123,O18612,P0188,3,149.1
OI186124,O18612,P0663,3,192.76
OI186130,O18613,P0256,2,163.3
OI186131,O18613,P0166,1,128.19
OI186132,O18613,P0916,2,167.72
OI186133,O18613,P0730,2,157.74
OI186134,O18613,P0299,1,107.9
OI186140,O18614,P0069,2,55.49
OI186141,O18614,P0841,3,93.24
OI186142,O18614,P0492,1,129.75
OI186143,O18614,P0260,1,79.09
OI186144,O18614,P0724,2,76.31
OI186150,O18615,P0772,1,152.41
OI186160,O18616,P0442,3,78.0
OI186170,O18617,P0167,1,192.11
OI186171,O18617,P0629,2,143.8
OI186180,O18618,P0587,1,35.53
OI186181,O18618,P0129,3,184.24
OI186182,O18618,P0016,1,46.3
OI186190,O18619,P0805,2,14.62
OI186191,O18619,P0658,2,57.79
OI186192,O18619,P0856,2,37.6
OI186193,O18619,P0240,1,133.89
OI186194,O18619,P0660,2,16.59
OI186200,O18620,P0498,2,126.49
OI186210,O18621,P0036,1,121.54
OI186211,O18621,P0886,1,28.54
OI186212,O18621,P0494,2,120.9
OI186213,O18621,P0567,1,98.32
OI186220,O18622,P0333,3,95.3
OI186221,O18622,P0708,3,12.0
OI186230,O18623,P0030,3,139.86
OI186240,O18624,P0877,1,90.29
OI186241,O18624,P0318,3,135.56
OI186242,O18624,P0481,1,178.16
OI186250,O18625,P0575,3,31.49
OI186251,O18625,P0500,1,145.05
OI186252,O18625,P0099,3,74.13
OI186253,O18625,P0903,3,180.48
OI186254,O18625,P0176,3,158.09
OI186260,O18626,P0181,2,160.36
OI186261,O18626,P0939,1,134.05
OI186270,O18627,P0479,1,55.61
OI186271,O18627,P0977,1,12.82
OI186272,O18627,P0504,3,180.97
OI186273,O18627,P0133,2,165.44
OI186274,O18627,P0778,3,37.63
OI186280,O18628,P0712,1,121.35
OI186281,O18628,P0776,1,86.9
OI186282,O18628,P0941,3,50.47
OI186290,O18629,P0053,1,181.84
OI186291,O18629,P0626,3,37.85
OI186292,O18629,P0590,2,35.82
OI186300,O18630,P0345,3,41.98
OI186310,O18631,P0921,2,66.79
OI186311,O18631,P0154,1,20.55
OI186312,O18631,P0446,2,88.32
OI186320,O18632,P0840,1,154.95
OI186330,O18633,P0173,2,102.37
OI186340,O18634,P0782,3,11.71
OI186350,O18635,P0586,2,167.14
OI186351,O18635,P0282,3,11.75
OI186360,O18636,P0717,3,12.56
OI186361,O18636,P0316,3,78.14
OI186362,O18636,P0084,2,125.59
OI186370,O18637,P0135,3,170.04
OI186380,O18638,P0709,1,151.68
OI186390,O18639,P0517,2,30.29
OI186391,O18639,P0914,1,16.74
OI186392,O18639,P0892,2,107.51
OI186393,O18639,P0675,2,111.06
OI186400,O18640,P0552,3,186.04
OI186401,O18640,P0497,3,49.55
OI186402,O18640,P0159,2,29.28
OI186410,O18641,P0637,3,153.87
OI186411,O18641,P0115,2,28.63
OI186412,O18641,P0140,2,162.12
OI186413,O18641,P0851,1,34.39
OI186414,O18641,P0968,1,83.39
OI186420,O18642,P0717,1,12.56
OI186421,O18642,P0083,2,110.39
OI186422,O18642,P0011,2,59.49
OI186423,O18642,P0100,2,74.27
OI186424,O18642,P0605,3,137.9
OI186430,O18643,P0361,1,199.04
OI186431,O18643,P0718,2,78.02
OI186432,O18643,P0068,2,122.97
OI186433,O18643,P0077,3,169.17
OI186434,O18643,P0708,1,12.0
OI186440,O18644,P0763,3,121.06
OI186441,O18644,P0918,3,60.33
OI186450,O18645,P0641,2,122.77
OI186451,O18645,P0011,2,59.49
OI186452,O18645,P0812,1,40.54
OI186453,O18645,P0258,1,121.44
OI186454,O18645,P0153,2,55.4
OI186460,O18646,P0088,2,161.97
OI186461,O18646,P0732,1,67.31
OI186462,O18646,P0908,1,108.27
OI186470,O18647,P0131,2,113.13
OI186471,O18647,P0271,2,139.3
OI186472,O18647,P0791,2,82.9
OI186473,O18647,P0748,2,38.72
OI186474,O18647,P0355,3,114.59
OI186480,O18648,P0303,3,150.58
OI186490,O18649,P0433,3,10.47
OI186491,O18649,P0310,2,35.76
OI186492,O18649,P0840,3,154.95
OI186493,O18649,P0100,2,74.27
OI186500,O18650,P0056,2,75.04
OI186501,O18650,P0244,3,195.99
OI186502,O18650,P0153,3,55.4
OI186510,O18651,P0279,3,69.32
OI186511,O18651,P0302,1,143.66
OI186512,O18651,P0952,2,151.28
OI186513,O18651,P0389,3,161.71
OI186520,O18652,P0015,1,56.34
OI186521,O18652,P0112,3,129.08
OI186522,O18652,P0531,1,184.74
OI186530,O18653,P0823,3,174.52
OI186531,O18653,P0453,2,160.24
OI186532,O18653,P0770,2,178.33
OI186540,O18654,P0934,2,28.14
OI186541,O18654,P0897,1,196.25
OI186542,O18654,P0997,2,159.79
OI186550,O18655,P0566,3,30.9
OI186551,O18655,P0375,1,157.94
OI186560,O18656,P0558,2,86.23
OI186561,O18656,P0309,2,39.5
OI186570,O18657,P0721,2,125.63
OI186580,O18658,P0276,1,18.43
OI186581,O18658,P0196,1,29.49
OI186582,O18658,P0295,3,61.78
OI186583,O18658,P0856,3,37.6
OI186584,O18658,P0906,1,53.72
OI186590,O18659,P0709,2,151.68
OI186591,O18659,P0964,2,169.19
OI186600,O18660,P0613,1,120.71
OI186601,O18660,P0673,1,196.02
OI186602,O18660,P0954,2,58.85
OI186603,O18660,P0617,1,115.61
OI186610,O18661,P0816,2,144.37
OI186620,O18662,P0563,1,181.68
OI186621,O18662,P0114,1,152.48
OI186622,O18662,P0534,3,106.29
OI186623,O18662,P0934,2,28.14
OI186630,O18663,P0589,1,14.59
OI186631,O18663,P0470,1,10.7
OI186640,O18664,P0156,2,146.27
OI186641,O18664,P0174,2,136.64
OI186642,O18664,P0316,3,78.14
OI186650,O18665,P0348,3,74.65
OI186651,O18665,P0035,3,25.65
OI186660,O18666,P0718,3,78.02
OI186661,O18666,P0395,2,24.81
OI186662,O18666,P0977,2,12.82
OI186670,O18667,P0773,2,88.36
OI186671,O18667,P0751,2,15.96
OI186672,O18667,P0421,1,25.34
OI186680,O18668,P0428,3,165.38
OI186690,O18669,P0196,3,29.49
OI186691,O18669,P0738,2,78.47
OI186692,O18669,P0863,1,160.44
OI186700,O18670,P0709,1,151.68
OI186701,O18670,P0031,3,62.37
OI186702,O18670,P0137,2,108.14
OI186703,O18670,P0297,3,88.79
OI186704,O18670,P0277,1,175.29
OI186710,O18671,P0309,1,39.5
OI186711,O18671,P0987,2,49.65
OI186712,O18671,P0843,2,189.75
OI186713,O18671,P0179,3,187.79
OI186720,O18672,P0657,3,126.56
OI186730,O18673,P0265,2,136.47
OI186731,O18673,P0924,2,15.72
OI186732,O18673,P0016,1,46.3
OI186733,O18673,P0567,2,98.32
OI186740,O18674,P0576,1,15.37
OI186750,O18675,P0404,2,137.88
OI186751,O18675,P0438,1,149.41
OI186752,O18675,P0464,1,76.9
OI186753,O18675,P0156,3,146.27
OI186760,O18676,P0645,1,117.08
OI186761,O18676,P0679,3,168.74
OI186770,O18677,P0486,1,148.89
OI186771,O18677,P0238,2,99.81
OI186772,O18677,P0185,2,76.1
OI186780,O18678,P0221,3,113.31
OI186781,O18678,P0278,3,57.74
OI186782,O18678,P0726,3,66.6
OI186783,O18678,P0508,3,75.07
OI186790,O18679,P0232,1,49.95
OI186800,O18680,P0428,1,165.38
OI186801,O18680,P0232,2,49.95
OI186802,O18680,P0520,3,42.04
OI186810,O18681,P0800,1,98.68
OI186811,O18681,P0173,3,102.37
OI186812,O18681,P0968,1,83.39
OI186813,O18681,P0844,1,199.15
OI186814,O18681,P0350,3,104.31
OI186820,O18682,P0221,2,113.31
OI186821,O18682,P0766,3,59.82
OI186822,O18682,P0722,2,93.67
OI186830,O18683,P0420,1,75.49
OI186840,O18684,P0163,1,31.09
OI186841,O18684,P0751,3,15.96
OI186850,O18685,P0356,1,118.39
OI186851,O18685,P0628,3,144.47
OI186852,O18685,P0902,1,84.51
OI186853,O18685,P0710,2,197.09
OI186860,O18686,P0168,3,184.21
OI186861,O18686,P0090,3,132.54
OI186862,O18686,P0052,3,197.76
OI186863,O18686,P0955,2,60.3
OI186864,O18686,P0017,1,162.64
OI186870,O18687,P0617,3,115.61
OI186880,O18688,P0989,2,169.02
OI186881,O18688,P0428,1,165.38
OI186890,O18689,P0268,1,50.93
OI186900,O18690,P0020,2,30.72
OI186901,O18690,P0054,1,42.19
OI186902,O18690,P0602,2,78.4
OI186903,O18690,P0382,1,63.28
OI186904,O18690,P0390,3,78.82
OI186910,O18691,P0837,3,151.12
OI186911,O18691,P0589,2,14.59
OI186920,O18692,P0812,1,40.54
OI186921,O18692,P0631,1,176.04
OI186922,O18692,P0562,3,198.68
OI186923,O18692,P0204,3,90.22
OI186930,O18693,P0903,3,180.48
OI186931,O18693,P0389,1,161.71
OI186940,O18694,P0461,2,72.37
OI186950,O18695,P0851,1,34.39
OI186951,O18695,P0795,3,39.62
OI186960,O18696,P0488,2,97.78
OI186970,O18697,P0492,1,129.75
OI186971,O18697,P0150,3,22.47
OI186972,O18697,P0459,3,142.24
OI186980,O18698,P0490,1,154.75
OI186981,O18698,P0766,3,59.82
OI186982,O18698,P0519,3,31.13
OI186983,O18698,P0345,2,41.98
OI186984,O18698,P0777,2,20.41
OI186990,O18699,P0631,2,176.04
OI187000,O18700,P0050,3,76.56
OI187010,O18701,P0706,2,103.7
OI187011,O18701,P0202,2,23.91
OI187012,O18701,P0114,3,152.48
OI187013,O18701,P0014,3,10.22
OI187014,O18701,P0407,3,166.18
OI187020,O18702,P0287,1,126.42
OI187021,O18702,P0237,2,116.33
OI187022,O18702,P0314,3,35.18
OI187023,O18702,P0515,1,38.05
OI187030,O18703,P0032,3,180.06
OI187031,O18703,P0851,2,34.39
OI187032,O18703,P0628,1,144.47
OI187033,O18703,P0245,2,140.4
OI187034,O18703,P0689,3,15.82
OI187040,O18704,P0321,3,46.3
OI187041,O18704,P0767,2,77.58
OI187042,O18704,P0701,2,139.43
OI187043,O18704,P0980,2,29.45
OI187044,O18704,P0912,2,198.99
OI187050,O18705,P0480,2,23.11
OI187060,O18706,P0378,2,22.02
OI187061,O18706,P0622,3,178.23
OI187062,O18706,P0418,3,18.26
OI187070,O18707,P0965,3,87.93
OI187080,O18708,P0939,2,134.05
OI187081,O18708,P0370,1,65.75
OI187090,O18709,P0063,1,113.42
OI187091,O18709,P0718,1,78.02
OI187092,O18709,P0706,3,103.7
OI187093,O18709,P0254,3,34.55
OI187100,O18710,P0079,2,195.93
OI187101,O18710,P0755,3,70.06
OI187102,O18710,P0884,3,94.3
OI187103,O18710,P0448,3,28.3
OI187110,O18711,P0823,3,174.52
OI187111,O18711,P0098,3,11.69
OI187112,O18711,P0523,3,80.13
OI187113,O18711,P0396,3,145.63
OI187120,O18712,P0269,2,19.99
OI187121,O18712,P0242,2,50.99
OI187130,O18713,P0339,1,42.55
OI187131,O18713,P0916,2,167.72
OI187132,O18713,P0378,3,22.02
OI187133,O18713,P0814,1,168.29
OI187140,O18714,P0651,2,83.02
OI187150,O18715,P0485,2,37.4
OI187151,O18715,P0162,1,75.87
OI187152,O18715,P0112,2,129.08
OI187160,O18716,P0689,2,15.82
OI187161,O18716,P0277,1,175.29
OI187162,O18716,P0894,2,124.14
OI187163,O18716,P0800,3,98.68
OI187164,O18716,P0211,2,39.24
OI187170,O18717,P0083,1,110.39
OI187171,O18717,P0973,1,10.29
OI187172,O18717,P0231,3,108.77
OI187173,O18717,P0792,1,114.74
OI187174,O18717,P0365,1,121.37
OI187180,O18718,P0317,2,192.14
OI187181,O18718,P0699,3,89.3
OI187190,O18719,P0941,3,50.47
OI187191,O18719,P0159,3,29.28
OI187192,O18719,P0791,1,82.9
OI187193,O18719,P0466,1,83.44
OI187200,O18720,P0688,3,53.89
OI187201,O18720,P0482,2,124.77
OI187202,O18720,P0308,3,14.8
OI187203,O18720,P0759,2,180.63
OI187204,O18720,P0923,2,29.19
OI187210,O18721,P0305,1,80.91
OI187211,O18721,P0964,3,169.19
OI187212,O18721,P0605,1,137.9
OI187220,O18722,P0240,2,133.89
OI187230,O18723,P0148,2,134.83
OI187231,O18723,P0044,2,32.74
OI187232,O18723,P0467,2,186.76
OI187233,O18723,P0488,1,97.78
OI187234,O18723,P0560,1,184.01
OI187240,O18724,P0628,1,144.47
OI187241,O18724,P0397,3,29.08
OI187250,O18725,P0722,1,93.67
OI187251,O18725,P0555,2,54.01
OI187252,O18725,P0843,2,189.75
OI187253,O18725,P0001,3,154.01
OI187260,O18726,P0256,3,163.3
OI187261,O18726,P0079,3,195.93
OI187262,O18726,P0632,1,130.34
OI187263,O18726,P0344,2,151.13
OI187264,O18726,P0198,3,162.83
OI187270,O18727,P0929,3,40.37
OI187271,O18727,P0949,3,193.55
OI187272,O18727,P0543,1,36.34
OI187273,O18727,P0662,1,51.22
OI187280,O18728,P0321,2,46.3
OI187281,O18728,P0822,1,58.43
OI187282,O18728,P0076,1,177.94
OI187290,O18729,P0645,2,117.08
OI187291,O18729,P0629,3,143.8
OI187292,O18729,P0856,1,37.6
OI187293,O18729,P0074,2,39.96
OI187294,O18729,P0116,1,95.22
OI187300,O18730,P0023,1,121.65
OI187301,O18730,P0304,1,108.45
OI187302,O18730,P0705,3,83.7
OI187303,O18730,P0307,1,105.92
OI187310,O18731,P0359,2,61.88
OI187311,O18731,P0272,3,115.98
OI187320,O18732,P0614,1,127.36
OI187321,O18732,P0034,1,131.83
OI187322,O18732,P0845,3,106.16
OI187323,O18732,P0795,1,39.62
OI187330,O18733,P0561,3,194.81
OI187331,O18733,P0050,3,76.56
OI187332,O18733,P0305,3,80.91
OI187333,O18733,P0026,3,16.26
OI187334,O18733,P0843,2,189.75
OI187340,O18734,P0114,2,152.48
OI187341,O18734,P0433,2,10.47
OI187350,O18735,P0039,1,73.18
OI187351,O18735,P0994,1,75.47
OI187352,O18735,P0408,3,35.71
OI187360,O18736,P0381,3,69.17
OI187361,O18736,P0573,3,119.32
OI187362,O18736,P0691,2,12.89
OI187363,O18736,P0054,1,42.19
OI187370,O18737,P0778,3,37.63
OI187371,O18737,P0279,3,69.32
OI187380,O18738,P0709,3,151.68
OI187381,O18738,P0133,2,165.44
OI187382,O18738,P0561,3,194.81
OI187383,O18738,P0918,2,60.33
OI187390,O18739,P0545,2,16.28
OI187391,O18739,P0946,3,133.32
OI187400,O18740,P0157,1,163.95
OI187401,O18740,P0243,2,178.82
OI187402,O18740,P0121,1,15.25
OI187410,O18741,P0428,3,165.38
OI187411,O18741,P0895,3,137.8
OI187412,O18741,P0896,1,124.54
OI187420,O18742,P0200,2,89.76
OI187421,O18742,P0983,2,98.4
OI187422,O18742,P0870,3,62.31
OI187423,O18742,P0905,3,80.41
OI187430,O18743,P0021,2,33.71
OI187431,O18743,P0797,2,117.41
OI187432,O18743,P0770,1,178.33
OI187440,O18744,P0055,2,159.84
OI187441,O18744,P0631,1,176.04
OI187450,O18745,P0594,3,43.95
OI187451,O18745,P0496,2,139.62
OI187452,O18745,P0247,3,127.97
OI187453,O18745,P0232,1,49.95
OI187460,O18746,P0721,2,125.63
OI187461,O18746,P0880,3,81.47
OI187462,O18746,P0060,3,77.86
OI187463,O18746,P0748,2,38.72
OI187464,O18746,P0881,2,149.76
OI187470,O18747,P0164,2,98.77
OI187471,O18747,P0224,3,179.21
OI187480,O18748,P0542,3,66.37
OI187490,O18749,P0749,3,121.49
OI187491,O18749,P0175,1,53.63
OI187492,O18749,P0120,1,78.12
OI187493,O18749,P0026,3,16.26
OI187494,O18749,P0453,2,160.24
OI187500,O18750,P0963,3,183.3
OI187501,O18750,P0098,1,11.69
OI187510,O18751,P0808,3,153.63
OI187511,O18751,P0457,1,128.85
OI187512,O18751,P0582,3,53.12
OI187513,O18751,P0364,2,162.91
OI187514,O18751,P0900,1,37.24
OI187520,O18752,P0161,1,71.54
OI187521,O18752,P0225,3,29.39
OI187522,O18752,P0443,3,87.56
OI187523,O18752,P0570,2,108.4
OI187524,O18752,P0104,2,55.54
OI187530,O18753,P0865,3,119.72
OI187540,O18754,P0307,3,105.92
OI187550,O18755,P0344,1,151.13
OI187551,O18755,P0882,2,156.72
OI187552,O18755,P0530,1,86.95
OI187560,O18756,P0889,2,123.72
OI187561,O18756,P0359,1,61.88
OI187562,O18756,P0715,1,157.81
OI187563,O18756,P0861,1,61.46
OI187570,O18757,P0629,3,143.8
OI187571,O18757,P0574,2,60.06
OI187572,O18757,P0760,1,145.82
OI187573,O18757,P0072,2,89.46
OI187580,O18758,P0160,1,16.17
OI187581,O18758,P0078,1,45.72
OI187582,O18758,P0069,3,55.49
OI187590,O18759,P0551,3,11.7
OI187591,O18759,P0182,1,15.73
OI187592,O18759,P0960,1,128.19
OI187593,O18759,P0593,1,33.66
OI187600,O18760,P0823,3,174.52
OI187610,O18761,P0627,3,191.23
OI187611,O18761,P0299,2,107.9
OI187612,O18761,P0610,2,178.66
OI187620,O18762,P0350,1,104.31
OI187621,O18762,P0782,2,11.71
OI187622,O18762,P0526,2,158.3
OI187630,O18763,P0250,3,30.04
OI187640,O18764,P0142,2,105.46
OI187650,O18765,P0468,1,146.51
OI187651,O18765,P0025,3,65.16
OI187652,O18765,P0157,2,163.95
OI187653,O18765,P0626,2,37.85
OI187654,O18765,P0833,1,18.23
OI187660,O18766,P0687,2,90.49
OI187670,O18767,P0411,2,69.76
OI187671,O18767,P0939,1,134.05
OI187672,O18767,P0975,1,177.49
OI187680,O18768,P0179,1,187.79
OI187690,O18769,P0093,1,189.84
OI187691,O18769,P0385,2,170.5
OI187700,O18770,P0750,3,182.13
OI187701,O18770,P0852,3,110.93
OI187702,O18770,P0320,2,59.24
OI187703,O18770,P0520,1,42.04
OI187710,O18771,P0078,1,45.72
OI187711,O18771,P0384,1,144.06
OI187720,O18772,P0747,1,45.05
OI187721,O18772,P0756,3,62.13
OI187730,O18773,P0948,1,79.91
OI187731,O18773,P0740,1,125.44
OI187732,O18773,P0842,2,172.02
OI187733,O18773,P0847,3,165.17
OI187740,O18774,P0275,3,179.76
OI187750,O18775,P1000,2,47.57
OI187751,O18775,P0397,3,29.08
OI187760,O18776,P0124,2,128.45
OI187761,O18776,P0938,1,87.48
OI187762,O18776,P0267,3,96.37
OI187770,O18777,P0992,3,99.85
OI187771,O18777,P0074,3,39.96
OI187780,O18778,P0249,3,36.73
OI187781,O18778,P0776,1,86.9
OI187782,O18778,P0270,2,134.38
OI187783,O18778,P0163,1,31.09
OI187790,O18779,P0767,2,77.58
OI187791,O18779,P0402,3,12.08
OI187800,O18780,P0869,2,53.97
OI187801,O18780,P0661,1,75.99
OI187802,O18780,P0829,2,78.01
OI187803,O18780,P0504,1,180.97
OI187804,O18780,P0142,2,105.46
OI187810,O18781,P0130,3,199.65
OI187820,O18782,P0972,2,137.07
OI187821,O18782,P0989,2,169.02
OI187830,O18783,P0163,2,31.09
OI187831,O18783,P0094,3,170.81
OI187832,O18783,P0705,3,83.7
OI187833,O18783,P0368,3,121.14
OI187840,O18784,P0789,2,73.04
OI187841,O18784,P0303,3,150.58
OI187842,O18784,P0241,2,37.13
OI187850,O18785,P0485,3,37.4
OI187851,O18785,P0430,1,109.23
OI187852,O18785,P0640,1,79.83
OI187853,O18785,P0655,2,165.71
OI187854,O18785,P0162,2,75.87
OI187860,O18786,P0509,1,111.29
OI187861,O18786,P0289,3,192.19
OI187870,O18787,P0342,1,169.63
OI187871,O18787,P0124,2,128.45
OI187872,O18787,P0004,1,105.89
OI187873,O18787,P0464,2,76.9
OI187880,O18788,P0363,3,49.7
OI187881,O18788,P0343,2,189.73
OI187882,O18788,P0807,2,44.17
OI187883,O18788,P0600,1,52.56
OI187890,O18789,P0751,1,15.96
OI187891,O18789,P0071,2,15.99
OI187892,O18789,P0190,3,187.23
OI187893,O18789,P0434,1,91.27
OI187900,O18790,P0741,2,192.84
OI187910,O18791,P0211,1,39.24
OI187911,O18791,P0768,1,11.53
OI187912,O18791,P0051,2,98.75
OI187920,O18792,P0976,3,113.71
OI187921,O18792,P0094,2,170.81
OI187922,O18792,P0451,3,151.74
OI187923,O18792,P0456,2,193.95
OI187930,O18793,P0436,3,197.58
OI187931,O18793,P0339,2,42.55
OI187932,O18793,P0210,1,62.62
OI187933,O18793,P0346,2,29.7
OI187940,O18794,P0925,2,26.39
OI187941,O18794,P0772,3,152.41
OI187942,O18794,P0869,2,53.97
OI187950,O18795,P0403,1,83.46
OI187960,O18796,P0408,1,35.71
OI187961,O18796,P0544,3,35.99
OI187962,O18796,P0617,3,115.61
OI187963,O18796,P0133,1,165.44
OI187970,O18797,P0475,3,79.17
OI187971,O18797,P0541,2,27.53
OI187972,O18797,P0588,2,189.59
OI187980,O18798,P0163,3,31.09
OI187981,O18798,P0302,1,143.66
OI187982,O18798,P0125,1,81.83
OI187983,O18798,P0559,1,53.44
OI187984,O18798,P0589,1,14.59
OI187990,O18799,P0001,1,154.01
OI187991,O18799,P0732,1,67.31
OI188000,O18800,P0067,1,88.74
OI188001,O18800,P0425,1,153.77
OI188010,O18801,P0885,3,49.93
OI188011,O18801,P0445,2,68.85
OI188020,O18802,P0174,3,136.64
OI188021,O18802,P0503,3,109.81
OI188022,O18802,P0841,1,93.24
OI188023,O18802,P0183,3,147.28
OI188024,O18802,P0676,2,122.78
OI188030,O18803,P0621,1,185.68
OI188031,O18803,P0466,3,83.44
OI188032,O18803,P0176,1,158.09
OI188040,O18804,P0762,1,155.59
OI188041,O18804,P0048,3,113.4
OI188042,O18804,P0131,3,113.13
OI188043,O18804,P0924,2,15.72
OI188050,O18805,P0981,1,21.58
OI188051,O18805,P0127,1,38.2
OI188052,O18805,P0960,2,128.19
OI188053,O18805,P0839,2,179.58
OI188060,O18806,P0072,1,89.46
OI188061,O18806,P0816,2,144.37
OI188062,O18806,P0671,3,16.67
OI188070,O18807,P0601,3,100.27
OI188071,O18807,P0886,1,28.54
OI188072,O18807,P0761,1,137.48
OI188073,O18807,P0496,3,139.62
OI188080,O18808,P0337,3,143.94
OI188081,O18808,P0406,2,34.09
OI188082,O18808,P0451,1,151.74
OI188090,O18809,P0546,1,153.51
OI188100,O18810,P0903,2,180.48
OI188101,O18810,P0903,1,180.48
OI188102,O18810,P0394,3,45.18
OI188103,O18810,P0637,3,153.87
OI188110,O18811,P0709,2,151.68
OI188111,O18811,P0856,3,37.6
OI188112,O18811,P0244,3,195.99
OI188113,O18811,P0474,3,73.26
OI188114,O18811,P0814,3,168.29
OI188120,O18812,P0866,1,37.64
OI188121,O18812,P0095,1,134.52
OI188122,O18812,P0852,2,110.93
OI188123,O18812,P0658,2,57.79
OI188124,O18812,P0762,2,155.59
OI188130,O18813,P0787,1,169.14
OI188131,O18813,P0192,1,144.42
OI188132,O18813,P0378,1,22.02
OI188133,O18813,P0065,3,122.15
OI188134,O18813,P0639,3,193.91
OI188140,O18814,P0739,3,138.15
OI188141,O18814,P0130,1,199.65
OI188142,O18814,P0377,2,190.46
OI188143,O18814,P0142,2,105.46
OI188144,O18814,P0855,3,176.43
OI188150,O18815,P0368,2,121.14
OI188151,O18815,P0551,3,11.7
OI188160,O18816,P0691,2,12.89
OI188161,O18816,P0380,2,124.96
OI188162,O18816,P0571,3,70.26
OI188163,O18816,P0849,1,166.48
OI188164,O18816,P0073,1,41.48
